v,i,p,s,q,pf,ih3,ih5,ih7,ih9,ih11,ih13,ih15,ih17,ih19,ih21,ih23,ih25,ih27,ih29,ithd,vh3,vh5,vh7,vh9,vh11,vh13,vh15,vh17,vh19,vh21,vh23,vh25,vh27,vh29,vthd,filename,device,device name,voltagerange,Status,devicenumber,State,Type
220.8,0,0,0,0,1,0.7,3.2,1.1,0.6,1.1,1.1,1.3,0.5,0.2,0,0.4,0.5,0.4,0.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
220.8,0,0,0,0,1,0.5,2.3,1.3,1.1,0.9,0.3,0.8,0.6,0.2,0.1,0.5,0.4,0.1,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
220.8,0,0,0,0,1,0.5,2.3,1.6,1.3,0.9,0.3,0.6,0.5,0.3,0.3,0.4,0.4,0,0.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221,0,0,0,0,1,0.5,2.3,1.7,1.3,1,0.4,0.5,0.5,0.2,0.2,0.4,0.4,0.1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.7,3,1.1,0.5,1.1,1.1,1,0.2,0.2,0.3,0.4,0.2,0.6,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.4,3,1.1,0.5,1.3,1.1,1,0.3,0.1,0.3,0.5,0.4,0.8,0.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.4,2.2,1.3,1.3,0.9,0.3,0.7,0.7,0.1,0.2,0.4,0.4,0.1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
220.6,0,0,0,0,1,0.3,2.3,1.3,1.3,1.1,0.3,1,1,0.1,0.2,0.5,0.4,0,0.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
220.5,0,0,0,0,1,0.5,3.1,1.1,0.5,1.1,1.1,1.1,0.5,0,0.2,0.3,0.3,0.6,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
220.5,0,0,0,0,1,0.6,3.2,1.1,0.8,1.1,1.1,1,0.1,0.3,0.1,0.5,0.5,0.4,0.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
220.6,0,0,0,0,1,0.3,2.3,1.1,1.3,1,0.3,0.7,0.7,0,0.1,0.6,0.7,0.1,0.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
220.8,0,0,0,0,1,0.5,3.1,1.1,0.6,1.5,1.3,0.9,0.3,0.3,0.1,0.4,0.4,0.6,0.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.6,3.2,1.1,0.5,1.1,1.1,1.1,0.4,0.1,0.1,0.4,0.5,0.4,0.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.6,3.2,1.1,0.5,1.3,1.1,1.1,0.4,0.2,0.2,0.5,0.3,0.7,0.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.3,2.5,1.1,1.1,1.1,0.3,1,1,0,0.2,0.5,0.4,0,0.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.5,2.5,1.5,1.3,1,0.4,0.8,0.6,0.2,0.2,0.5,0.4,0.2,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.3,2.5,1.1,1,1.1,0.4,0.6,0.5,0.1,0,0.6,0.5,0.2,0.1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.1,0,0,0,0,1,0.5,2.6,1.8,1.5,0.9,0.3,0.7,0.7,0.1,0.1,0.5,0.5,0.4,0.1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.2,0,0,0,0,1,0.4,2.5,1.7,1.3,1,0.3,0.8,0.9,0.1,0.3,0.5,0.3,0.1,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.3,0,0,0,0,1,0.7,3.1,1.1,0.6,1.1,1.1,1.1,0.2,0.3,0.1,0.2,0.2,0.3,0.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.2,0,0,0,0,1,0.5,2.5,1.5,1.1,1,0.3,0.6,0.4,0.2,0,0.6,0.6,0.1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
221.3,0,0,0,0,1,0.4,2.3,1.3,1.3,0.8,0.3,0.9,0.8,0.2,0.3,0.5,0.3,0.2,0.1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m4slV220.csv,monitor,m4- dell ,V220,sl,24,6,3
199.5,0.163,13.1,32.6,11.4,0.401,0.1,2.6,1.6,1.1,0.4,0.3,0.6,0.5,0.3,0.2,0.7,0.6,0.2,0,3.7,93.9,68.2,48,37.6,22.6,29.5,22.8,9,15.1,13.9,12.5,14.1,8,7.4,141.8,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.163,13.1,32.6,11.4,0.401,0.2,2.3,2.1,1.3,0.1,0.2,0.6,0.5,0.3,0.3,0.7,0.9,0.3,0.2,3.9,93,72.9,44.3,27.1,25.1,16.3,15.4,7.5,9,2.3,5.2,6.5,6.4,3.9,134.5,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.163,13.2,32.6,11.3,0.402,0.2,2.3,1.9,1.3,0.5,0.4,0.6,0.5,0.4,0.1,0.7,0.6,0.4,0.2,3.7,97.9,75.2,43.7,29.8,26.6,27.8,17.5,7.5,5.2,7.2,9,7.2,10.5,6,142.4,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.3,0.163,13.2,32.6,11.3,0.404,0.3,2.6,1.6,1.3,0.3,0.3,0.6,0.6,0.4,0.3,0.7,0.6,0,0.2,3.7,98,76.5,48.7,28.6,24.1,17.3,11.5,5.2,1.6,3.3,5.7,5.2,6,3.3,140.9,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.4,0.163,13.3,32.6,11.4,0.404,0.4,2.3,1.9,1.1,0.3,0.2,0.6,0.4,0.4,0.1,0.8,0.5,0.2,0.2,3.7,94.7,75,47.2,25.8,22.6,12.9,19.1,12.1,10,3.6,6.2,7,9.4,4.5,138,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.4,0.164,13.3,32.8,11.3,0.403,0.2,2.2,1.6,1.3,0.2,0.3,0.6,0.6,0.3,0.4,0.6,0.7,0.1,0.3,3.5,92,69.2,45.3,23.3,17,17.5,15.6,10,14.1,5,10.1,6.2,5.5,4.2,131.4,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.164,13.2,32.8,11.3,0.402,0.5,2.5,1.6,1.3,0.2,0.3,0.7,0.6,0.5,0.3,0.6,0.7,0.2,0,3.7,99.5,79,51.2,27.3,21.8,19.3,16.6,11.8,6.2,2.7,7.2,8.4,6.7,2.7,145,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.164,13.3,32.8,11.3,0.402,0.3,2.1,1.8,1.1,0.4,0.3,0.7,0.6,0.3,0,0.7,0.4,0.4,0.1,3.3,101,79,45.7,28.1,17,21.1,22.6,7.5,3.2,11.6,9,9.5,5.9,1.3,145,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.164,13.2,32.8,11.3,0.402,0.1,2.2,1.8,1.1,0.5,0.2,1,0.8,0.2,0.1,0.7,0.6,0,0.1,3.7,94.2,75.9,40.3,27.1,22.8,17.1,17.6,5.7,5.2,9.4,9.9,8.3,9,9.5,136.5,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.164,13.2,32.8,11.4,0.402,0.1,2.2,1.5,1.3,0.3,0.2,0.8,0.8,0.3,0.3,0.6,0.4,0.3,0,3.3,99,78.9,41.1,26.3,17.8,21.5,21.3,8.6,3.1,10.5,7.7,6.7,4.7,7.5,141.6,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.164,13.2,32.8,11.4,0.402,0.3,2.3,1.6,1.1,0.4,0.4,0.5,0.4,0.3,0,0.9,0.7,0.1,0,3.6,95.2,74.2,44.7,27.1,29.8,27.8,16.5,9.1,8.6,1.8,8.6,7.7,9.5,8.3,140.5,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.4,0.163,13.2,32.6,11.4,0.404,0.4,2.6,1.5,1.3,0.4,0.3,0.8,0.7,0.3,0.1,0.8,0.7,0,0.2,3.7,96.4,67.9,41.7,24.3,18.6,20.6,14.5,11.8,5.7,5.5,13.8,9.5,5.5,2.9,133.4,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.3,0.163,13.2,32.5,11.4,0.403,0.3,2.5,1.8,1.5,0.1,0.2,0.5,0.6,0.2,0.1,0.7,0.6,0.1,0,3.7,96.4,74.5,43.6,22.3,16.8,14.6,17.8,7.7,1,15.5,14.3,11.1,9.8,4,137.3,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.3,0.163,13.2,32.6,11.3,0.403,0.2,2.3,1.8,1.3,0.2,0.2,0.7,0.6,0.4,0.2,0.7,0.4,0.3,0,3.7,96.7,76.7,55.6,37.7,17.3,18.8,22.6,20.8,12.1,9.4,6.7,10.5,9.5,7,148,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.4,0.163,13.3,32.6,11.3,0.405,0.3,3.1,0.7,0.2,0.8,0.9,0.5,0.4,0.5,0.1,0.4,0.3,0.7,0.3,3.7,96.7,71.5,40.7,20.6,20.1,18.3,11.5,10.5,9,15.5,11.6,6.2,0.9,9.5,134.8,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.4,0.163,13.2,32.6,11.3,0.404,0.3,2.3,2,1.3,0.2,0.2,0.6,0.5,0.3,0.3,0.6,0.7,0.2,0.2,3.7,98.5,79.4,45.8,28.6,28,22.1,19.8,8.6,5.7,13.8,15.3,10.1,6.2,5.7,146,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.4,0.163,13.2,32.5,11.4,0.403,0.1,2.2,1.7,1.3,0.2,0.4,0.5,0.7,0.1,0.2,0.6,0.5,0.1,0.2,3.5,97.2,71.5,48.6,20.5,22.3,20.8,17.1,8.1,0.3,12.9,10.9,12,7.9,4,138.5,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.163,13.2,32.6,11.4,0.402,0.1,2.2,1.8,1.1,0.5,0.2,0.9,0.8,0.1,0.2,0.8,0.7,0,0,3.7,99.2,83.5,56.7,32,17.6,21.1,21.6,13.5,7.2,10.6,12,12.5,16.5,8.6,152.6,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.163,13.2,32.6,11.4,0.402,0.2,2.3,1.7,1.1,0.3,0.3,0.7,0.6,0.4,0.3,0.7,0.6,0.2,0,3.6,93.4,82,52.6,35.2,21.6,20.6,21.3,15.1,8.9,4.9,7.4,8.1,6.5,7.4,146.3,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.6,0.163,13.2,32.5,11.3,0.402,0.3,2.3,2,1.3,0.2,0.2,0.6,0.5,0.3,0.3,0.5,0.7,0.2,0.3,3.7,97.9,77.5,49.2,33.2,19.8,27.1,20.3,13.5,3.7,6.4,12,7.2,5,8.9,145.6,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.6,0.163,13.2,32.6,11.3,0.402,0.3,2.5,1.6,1.1,0.3,0.3,0.6,0.7,0.2,0.2,0.6,0.6,0.1,0.4,3.6,98,69,45,29.5,23.3,25.6,17.3,12.8,3.9,0.5,11.4,5.7,6.7,5.9,138.6,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.163,13.2,32.6,11.3,0.403,0.4,3,0.7,0.4,0.9,0.8,0.8,0.3,0.5,0.1,0.1,0.4,0.6,0.1,3.7,97.2,75.9,54,26.3,13.9,19.8,17.6,19.3,9.4,6.2,11.5,16.3,13.9,13.5,145,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.5,0.163,13.2,32.6,11.2,0.403,0.3,2.3,1.6,1.1,0.5,0.4,0.6,0.5,0.3,0.1,0.8,0.6,0.2,0.1,3.5,99.2,79.5,51.5,31.1,24.3,27.3,25.5,13.5,2.7,5,12.3,8.1,7.4,2.2,141.1,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
199.4,0.163,13.2,32.6,11.3,0.404,0.2,2.5,1.7,1.3,0.3,0.4,0.5,0.6,0.3,0.2,0.6,0.6,0.1,0.3,3.7,93.4,81.7,49.5,33.6,19,22.6,20.3,13,5.9,11,12.3,10.4,5.7,2.9,144.6,m4mbV200.csv,monitor,m4- dell ,V200,mb,24,5,3
200.6,0.239,18.2,48,14.9,0.379,0.1,3,1.1,0.5,0.9,1.1,0.8,0,0.3,0,0.5,0.4,0.5,0.2,3.7,102.2,87.5,72.2,54.8,38.2,28.6,18.3,9.9,4.2,11.5,15,17.6,13.5,7.5,173.1,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.6,0.239,18.2,47.9,14.8,0.381,0.3,2.3,1.6,1,0.6,0.2,0.5,0.7,0.2,0.1,0.5,0.6,0.1,0.1,3.5,94.7,75,54.7,38.1,31.8,27.1,15.1,10.4,11,7.4,9,4.9,1.3,1.5,146.5,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.6,0.24,18.2,48.3,15,0.376,0.4,2.7,1.3,1,0.8,0.4,0.8,0.7,0.4,0.1,0.6,0.6,0.2,0.1,3.7,97.5,79.2,60.3,45.7,38.1,22.8,11.5,4.7,11,6.7,6.2,5.2,2.9,1.8,154.5,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.6,0.24,18.2,48.1,14.9,0.377,0.1,3.2,1.1,0.6,1,1.1,0.8,0.2,0.2,0.1,0.1,0.3,0.5,0.1,3.9,100.2,84.5,67.5,54.2,34.6,27,20,14,8.4,8.5,3.6,9.6,8.9,6.2,167.8,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.239,18.2,48,14.9,0.379,0.2,3.2,0.8,0.4,1.1,1,0.4,0.3,0.2,0.2,0.4,0.4,0.7,0.2,4,98.4,75.4,55.2,41.6,33.8,20.3,16.6,10.6,7.5,7.7,3.2,2.7,1.3,2,149.1,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.239,18.2,48,15.1,0.378,0.2,3.2,0.9,0.5,0.8,0.9,0.9,0.2,0.3,0,0.3,0.3,0.4,0.2,3.9,100,83.2,66,56,42.7,28.1,22,13.5,10.8,10.3,6.5,9,9.9,11.1,168.3,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.24,18.2,48.2,15.1,0.377,0.3,2.5,1.7,0.8,0.9,0.4,0.6,0.7,0.1,0.1,0.6,0.4,0.2,0.1,3.6,101.4,81.7,63,42.8,37.7,23,15.8,6,13.4,7.5,7.5,6.5,3.3,1.8,159.4,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.239,18.1,48.1,14.9,0.377,0.2,3.3,0.9,0.5,1.1,1,0.3,0.6,0.5,0.2,0.2,0.3,0.5,0.3,4,102.2,86.9,69.5,51.8,48,27.8,23.3,15.6,9.4,8.5,14.5,14.6,15.9,11.6,174.4,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.243,18.1,48.8,15.2,0.37,0.2,3.3,1,0.4,1.1,1,0.4,0.3,0.3,0.1,0.3,0.4,0.8,0.3,4,97.2,83.7,64.2,51.7,37.1,31.6,20.8,9,7,10.4,16.3,12.6,7.4,5.5,163.8,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.6,0.241,18.1,48.4,15.1,0.374,0.2,3.3,0.9,0.4,0.8,1.1,1,0,0.4,0,0.2,0.3,0.4,0.3,4,100,78,56.2,42.2,27.3,17,15.5,10.3,11.4,9.5,5,6.5,1,3.7,150.9,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.242,18.1,48.6,15.2,0.372,0.1,2.6,1.7,1,0.7,0.2,0.8,0.6,0.4,0.2,0.6,0.6,0.2,0.1,3.7,99.7,74.9,58.1,40.2,27.6,20.8,16,11.4,8.9,5.9,3.3,1.3,4.7,5.4,149.5,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.241,18.1,48.4,15,0.373,0.2,2.9,1.5,1,0.8,0.3,0.7,0.8,0.2,0.2,0.6,0.5,0.1,0,3.9,97.2,85,65.5,58.3,45.8,27.3,19.1,11,5.2,8,10.4,11.6,8.8,5.2,168,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.6,0.24,18.1,48.2,15.2,0.376,0.2,3.2,0.9,0.4,1,1,0.5,0.5,0.3,0.1,0.1,0.2,0.4,0.2,3.9,97,79.2,59.7,46.8,33.7,22.3,13.3,6.7,10,9,8.4,8.9,6.2,4.9,154,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.241,18.1,48.3,15,0.375,0.1,2.7,1.6,0.9,0.7,0.2,0.7,0.8,0.3,0.1,0.5,0.4,0.1,0,3.7,100.4,81.2,66.4,53.7,41.2,34.1,23.8,9,5.2,17.6,12.3,14,11,7.4,168.4,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.239,18.2,47.9,14.9,0.379,0.2,2.5,1.8,1.1,0.8,0.4,0.7,0.7,0.2,0.1,0.6,0.5,0.2,0.1,3.7,99.5,78,54.7,34.2,24.8,22.1,13.3,12,10.3,7.2,12,6.2,3.7,1.6,148.3,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.238,18.2,47.8,14.9,0.38,0.3,2.7,1.8,1,0.9,0.4,0.7,0.8,0.2,0.3,0.4,0.7,0,0.3,3.9,103.2,84,60.7,46.7,42,23.8,14.4,5.7,3.9,4.2,7.2,3.6,2.7,4.7,162.3,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.239,18.1,48,14.9,0.377,0.2,2.6,1.7,0.9,0.9,0.3,0.8,0.8,0.2,0.3,0.5,0.7,0.3,0.2,3.7,102.5,85.2,63.5,53.7,40.5,28.1,17.3,2.5,1.3,11,11.4,12,7.7,2.3,167.1,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.24,18.2,48.1,15,0.377,0.1,3.2,0.9,0.6,1.3,0.9,0.2,0.4,0.3,0.2,0.4,0.2,0.2,0.2,4,100.2,78.7,58.2,38,28.5,22.3,17.5,12.1,11.4,12,12.8,6.4,2.5,5.4,152.6,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.5,0.24,18.1,48.1,15.1,0.377,0.2,2.7,1.9,1,1.1,0.3,1,1,0.2,0.3,0.3,0.6,0.2,0.1,4,97.7,82.2,63,49.1,33.7,25.6,14,6.2,3.2,10.8,9.1,3,3.2,3.2,158,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.239,18.1,48,15.1,0.377,0,3.2,0.9,0.4,1.3,1,0.3,0.4,0.5,0.1,0.3,0.2,0.3,0.2,3.9,98,76.2,53.5,39.5,26.1,19.6,10,10.1,7.5,7.7,10.4,1.9,4,5.7,146.3,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.242,18.1,48.5,14.9,0.373,0.1,2.7,1.3,0.8,0.7,0.2,0.7,0.8,0.2,0.1,0.5,0.4,0.1,0,3.6,100.4,81.7,59.6,48.7,29.8,22.8,24.5,15.1,14.1,15.3,9.9,7,7.4,4,160,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.24,18.1,48.2,15.3,0.376,0.2,2.5,1.7,1.1,0.7,0.3,0.7,0.7,0.3,0.3,0.5,0.4,0.2,0.2,3.7,101.7,80.9,59.2,47.3,41.3,22,14.9,6.9,2.9,5.4,2.9,6.2,4.2,5,158.9,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.24,18.1,48.1,15,0.377,0.1,3.6,0.8,0.5,1,0.9,0.5,0.5,0.5,0.1,0.4,0.2,0.5,0.3,4.2,95.7,75.7,55.1,39.2,33.3,27.1,12.5,9,7.2,5.4,7,4,3.1,5.2,147.5,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
200.4,0.242,18.1,48.6,15.1,0.373,0.1,3.3,0.7,0.5,1.1,1.1,0.9,0.4,0.3,0.3,0.2,0.5,0.8,0.1,4.2,96.5,79.4,64.5,52.2,51.2,31.5,21.8,15,5.5,9.5,6.7,9.8,11.3,5.2,165.1,m4fbV200.csv,monitor,m4- dell ,V200,fb,24,5,3
210.6,0.234,17.9,49.3,15.5,0.362,0.2,3.5,0.8,0.4,1,1.1,0.9,0.3,0.5,0,0.3,0.3,0.6,0.2,4.2,99.7,77,57.1,43.8,31,22.3,16.6,11.1,9.1,9,7.2,9,10.1,2.1,152.9,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.5,0.232,17.9,49,15.4,0.365,0.2,2.7,2,1,0.9,0.2,1.1,0.8,0.3,0.3,0.3,0.3,0.1,0.1,4,99.2,83.2,65.5,53.8,47.2,32.2,20.3,8,1.7,9,11.6,12.9,11.1,5.5,168.1,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.5,0.232,17.9,49,15.4,0.365,0.1,2.7,1.8,1.1,0.8,0.1,0.8,0.6,0.3,0.2,0.7,0.5,0.2,0,3.7,95.5,80.2,60.5,55.7,43.3,35.8,21.3,8.5,1.9,8,14.9,15.4,14.4,7.9,163.9,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.5,0.231,18,48.7,15.4,0.368,0.4,3.2,0.9,0.3,0.8,1,0.9,0.3,0.3,0.2,0.4,0.3,0.7,0.2,4,94.7,75.5,56.7,50.5,40.7,29.6,20.1,9.6,13.4,14,15.8,16,12.8,13.5,157.4,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.5,0.23,17.9,48.6,15.3,0.369,0.5,3.2,1,0.2,0.9,1,0.7,0.2,0.2,0.2,0.3,0.4,0.6,0.1,4,97.5,88.4,69,57.2,39.1,35.2,27.6,19,10.6,7.7,7,11.5,11.1,8,172.8,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.231,18,48.6,15.3,0.369,0.2,2.7,1.8,1.1,0.7,0.2,0.9,0.8,0.2,0.2,0.4,0.5,0.2,0.1,3.9,100.4,80.5,61.5,51,43.8,26,18,9.4,3.5,8.9,5.4,3.9,3,2.5,161.6,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.231,18,48.6,15.3,0.369,0.2,3.2,0.9,0.4,1.1,1.1,0.5,0.7,0.3,0,0.2,0.2,0.4,0.1,4,100.2,81.7,59,50.1,48,31.8,20.3,6.9,14.3,13.3,15.3,15.8,11,8,166,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.231,17.9,48.7,15.3,0.368,0.1,2.7,1.6,1,0.8,0.3,0.8,0.8,0.2,0.3,0.4,0.6,0.1,0.1,3.7,96.2,78.9,62,57,52.1,36.1,33.8,20.6,14.5,6.2,7.4,10.4,9.3,6.4,169.5,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.5,0.232,17.9,48.8,15.4,0.366,0.1,3.5,0.8,0.5,1.1,1.1,0.5,0.3,0.4,0.3,0.4,0.1,0.5,0.4,4.2,99.4,82,64,48,42.7,24.6,16.6,7.4,6.7,10.3,11.5,4.9,2,1.8,161.6,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.5,0.232,17.9,48.8,15.4,0.366,0.3,2.6,1.9,1.1,0.8,0.2,0.6,0.6,0.2,0.4,0.4,0.5,0,0.1,3.7,97.7,79.5,56.7,45.8,37.5,19.1,16,7.5,16.3,14.9,13.4,10.5,10.3,5.9,155.6,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.231,17.9,48.7,15.3,0.368,0.3,2.7,1.9,1.1,0.8,0.2,0.8,0.7,0.2,0.3,0.5,0.5,0.1,0.1,4,99.5,82.2,60.1,57.8,47.5,41,25.6,11.5,2.7,9.4,13.1,15,13.1,13.9,171,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.232,18,48.8,15.4,0.368,0.4,2.6,2,1,1,0.3,1,1,0.1,0.2,0.6,0.8,0.1,0.2,4,99,79.4,55.8,42.3,29.3,22.8,18,11,11.5,8.1,8.6,10.3,7,3.3,152.8,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.5,0.231,17.9,48.8,15.4,0.367,0.2,3.3,0.7,0.4,1.1,1,0.5,0.4,0.4,0,0.2,0,0.4,0.3,4,99.2,79,59.5,44.7,37.8,22.6,16.6,11.9,16.8,19.3,18.6,15.6,8.5,7.9,159.5,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.231,17.9,48.7,15.4,0.368,0.3,3.2,0.9,0.4,1,1.1,0.9,0.3,0.5,0.2,0.4,0.5,0.8,0.2,4,100.4,81,67.4,52.3,47.1,35.5,20.8,9.3,8.6,17.1,20.3,19.3,17,13.5,172,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.231,17.9,48.7,15.4,0.368,0.3,3.2,0.9,0.3,1.1,1,0.3,0.5,0.5,0.1,0.4,0.3,0.4,0.4,3.9,98.2,81.5,59,52.6,45.8,33.3,21.6,4.7,13,11,11.6,14.6,12.1,11.3,165,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
210.4,0.232,17.9,48.8,15.3,0.366,0.3,2.5,1.8,1.1,0.8,0.4,0.7,0.5,0.5,0.3,0.3,0.5,0.1,0,3.7,97.2,82.5,66,49.3,42.6,23.1,15.6,6.7,6.2,11.3,7.7,6.2,1.6,4,161.3,m4fbV210.csv,monitor,m4- dell ,V210,fb,24,5,3
